duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,group_id_a,disease_id_a,include_after_a,sample_id_b,dataset_id_b,group_id_b,disease_id_b,include_after_b,image_sha256_equal,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement,requires_review
DUPLICATE_3755778c4964be288461,perceptual,FITZPATRICK17K_C_0985c22c8970eba50121bc9f5074a49d,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_0985c22c8970eba50121bc9f5074a49d,,False,DERMNET_KAGGLE_ead59c4331ad3112fee8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ead59c4331ad3112fee8,,False,False,2,True,True,False,True
DUPLICATE_3755778c4964be288461,perceptual,FITZPATRICK17K_C_0985c22c8970eba50121bc9f5074a49d,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_0985c22c8970eba50121bc9f5074a49d,,False,DERMNET_KAGGLE_8ffd3a494c48c0af1d0a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8ffd3a494c48c0af1d0a,,False,False,0,True,True,False,True
DUPLICATE_2c49632525ac145803a8,perceptual,FITZPATRICK17K_C_fe1b5bdbdc4fe7d8e81b6bd90037d556,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_fe1b5bdbdc4fe7d8e81b6bd90037d556,D003,True,DERMNET_KAGGLE_d4360d230070fad830f6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_d4360d230070fad830f6,,False,False,0,True,True,False,True
DUPLICATE_1aa88ac8189c8de1d227,perceptual,FITZPATRICK17K_C_3b4333ce8e3c7622b7282784b99b8bd7,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_3b4333ce8e3c7622b7282784b99b8bd7,,False,DERMNET_KAGGLE_ada38dc9cb62c5d4a61c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_ada38dc9cb62c5d4a61c,,False,False,0,True,True,False,True
DUPLICATE_991f8b106e1d9e31d553,perceptual,FITZPATRICK17K_C_b1b1fd1275d95fe8779a39cdf6baef34,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_b1b1fd1275d95fe8779a39cdf6baef34,,False,DERMNET_KAGGLE_23ac824aaf2aa5229ab1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_23ac824aaf2aa5229ab1,,False,False,0,True,True,False,True
DUPLICATE_4b2a947711b41e7ab118,perceptual,FITZPATRICK17K_C_29aa46d59dd3a07dc1381069b6ffef24,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_29aa46d59dd3a07dc1381069b6ffef24,,False,DERMNET_KAGGLE_c58d49993c0cab1c3363,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c58d49993c0cab1c3363,,False,False,2,True,True,False,True
DUPLICATE_4b2a947711b41e7ab118,perceptual,FITZPATRICK17K_C_29aa46d59dd3a07dc1381069b6ffef24,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_29aa46d59dd3a07dc1381069b6ffef24,,False,DERMNET_KAGGLE_87ca2f32154b9a2b81b3,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_87ca2f32154b9a2b81b3,,False,False,4,True,True,False,True
DUPLICATE_1eebd8e3cf152ac66084,perceptual,FITZPATRICK17K_C_49d6d148fc4bc113ea10c9b7039a50ee,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_49d6d148fc4bc113ea10c9b7039a50ee,,False,DERMNET_KAGGLE_9d8d56e775596af7f321,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9d8d56e775596af7f321,,False,False,0,True,True,False,True
DUPLICATE_78e49a18e89caa78c86c,perceptual,FITZPATRICK17K_C_1ea8a8ab6c734d0f1290951de649ccbe,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_1ea8a8ab6c734d0f1290951de649ccbe,D025,True,DERMNET_KAGGLE_8e9530f441b4f93e6923,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8e9530f441b4f93e6923,,False,False,2,True,True,False,True
DUPLICATE_db804fe9a250970c0eb6,perceptual,FITZPATRICK17K_C_86f719f98544f4df7cf2cbff3962bf86,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_86f719f98544f4df7cf2cbff3962bf86,D016,True,DERMNET_KAGGLE_50fee3f5677f7d3d92d8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_50fee3f5677f7d3d92d8,,False,False,0,True,True,False,True
DUPLICATE_c7309bd0c4ba53e65044,perceptual,FITZPATRICK17K_C_1719e665fe04223a524612158b847648,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_1719e665fe04223a524612158b847648,,False,DERMNET_KAGGLE_710d5a03c220abb50f0e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_710d5a03c220abb50f0e,,False,False,0,True,True,False,True
DUPLICATE_4732124f73198c307cc2,perceptual,FITZPATRICK17K_C_c736bd3b26464c92ea7d5410636e9133,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_c736bd3b26464c92ea7d5410636e9133,D009,True,DERMNET_KAGGLE_a53c40750cc30f9a006b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a53c40750cc30f9a006b,,False,False,0,True,True,False,True
DUPLICATE_de256df59f5a18ec63e5,perceptual,FITZPATRICK17K_C_607feae3c6d99925958dc04c439ee530,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_607feae3c6d99925958dc04c439ee530,,False,DERMNET_KAGGLE_770fa6a923bdd1e50a7b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_770fa6a923bdd1e50a7b,,False,False,0,True,True,False,True
DUPLICATE_76eecae8426532f08b6a,perceptual,FITZPATRICK17K_C_048ac24a3431a3df883d8f0bfa8ff89b,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_048ac24a3431a3df883d8f0bfa8ff89b,,False,DERMNET_KAGGLE_fe4709d8d3bafd952c48,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fe4709d8d3bafd952c48,,False,False,2,True,True,False,True
DUPLICATE_d0f580b1db850f77b6de,perceptual,FITZPATRICK17K_C_6576ed10275f7f1f6902895835a32c49,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_6576ed10275f7f1f6902895835a32c49,,False,DERMNET_KAGGLE_e78f959c8136e76fdf80,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e78f959c8136e76fdf80,,False,False,0,True,True,False,True
DUPLICATE_38f6b711ecb9d4680869,perceptual,FITZPATRICK17K_C_a0fb4759006b0fd3abef5e1d046480ac,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a0fb4759006b0fd3abef5e1d046480ac,D004,True,DERMNET_KAGGLE_6d105e14780f96c2d178,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6d105e14780f96c2d178,,False,False,2,True,True,False,True
DUPLICATE_1f50b4b309ec149b20d9,perceptual,FITZPATRICK17K_C_01b307cbf4429ec1b5ec9d4e1eaefbe4,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_01b307cbf4429ec1b5ec9d4e1eaefbe4,,False,DERMNET_KAGGLE_6de4ee56cdc5e311fee0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6de4ee56cdc5e311fee0,,False,False,0,True,True,False,True
DUPLICATE_0558d0e135c572516a21,perceptual,FITZPATRICK17K_C_f55a29c512278786bd9108bc155bb59a,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_f55a29c512278786bd9108bc155bb59a,,False,FITZPATRICK17K_C_2f8436d01a96f356d2884831cd00c29f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_2f8436d01a96f356d2884831cd00c29f,,False,False,2,False,True,False,True
DUPLICATE_dfc8476e9f64bbcf8e98,perceptual,FITZPATRICK17K_C_5bfbbf980defc7097504589b63d5e330,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_5bfbbf980defc7097504589b63d5e330,,False,DERMNET_KAGGLE_f9aac76fcd832506f767,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f9aac76fcd832506f767,,False,False,0,True,True,False,True
DUPLICATE_9debb2025cb1fa1298f6,perceptual,FITZPATRICK17K_C_376d663d0ba6be6be066fb748fa3123f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_376d663d0ba6be6be066fb748fa3123f,D003,True,DERMNET_KAGGLE_78e7e0cabd4c2f9d7a4c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_78e7e0cabd4c2f9d7a4c,,False,False,2,True,True,False,True
DUPLICATE_1c8c292d5093c4399244,perceptual,FITZPATRICK17K_C_745ac19946f8dd2bafc03d058783c303,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_745ac19946f8dd2bafc03d058783c303,D009,True,DERMNET_KAGGLE_fab530d4ad48c349dfe1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_fab530d4ad48c349dfe1,,False,False,2,True,True,False,True
DUPLICATE_3ef9f515e779ef16caf5,perceptual,FITZPATRICK17K_C_5217ed439faafefe05eb765bb64b7fa6,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_5217ed439faafefe05eb765bb64b7fa6,,False,DERMNET_KAGGLE_963627c6ab32b7c4b02c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_963627c6ab32b7c4b02c,,False,False,2,True,True,False,True
DUPLICATE_0f8c4e413007fc05b3c9,perceptual,FITZPATRICK17K_C_6dd93b6a751e82cca577b760d2a546a4,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_6dd93b6a751e82cca577b760d2a546a4,,False,DERMNET_KAGGLE_7e2c83ff46a342fd1eb8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7e2c83ff46a342fd1eb8,,False,False,0,True,True,False,True
DUPLICATE_1ac0a3130774bc48e7d2,perceptual,FITZPATRICK17K_C_14b5377983a89a22369ee7c9de43dff9,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_14b5377983a89a22369ee7c9de43dff9,,False,DERMNET_KAGGLE_4c2ecc6b2858362f2c53,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4c2ecc6b2858362f2c53,,False,False,0,True,True,False,True
DUPLICATE_75972dfab9c60588bbdc,perceptual,FITZPATRICK17K_C_1a56026b354a9c7c4ca73ca7ba40774f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_1a56026b354a9c7c4ca73ca7ba40774f,,False,DERMNET_KAGGLE_9d47b1e918439cded364,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9d47b1e918439cded364,,False,False,0,True,True,False,True
DUPLICATE_d4de8c87f6ab2130118f,perceptual,FITZPATRICK17K_C_e848c2833f464148533a3a8127225b64,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_e848c2833f464148533a3a8127225b64,,False,DERMNET_KAGGLE_46044945aa20c34ec2a5,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_46044945aa20c34ec2a5,,False,False,0,True,True,False,True
DUPLICATE_706f465ba00b748399f6,perceptual,FITZPATRICK17K_C_2c55aced8f60c22dcb4603618dd248f7,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_2c55aced8f60c22dcb4603618dd248f7,D017,True,DERMNET_KAGGLE_e0b97f3e9d5984b942e2,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e0b97f3e9d5984b942e2,,False,False,0,True,True,False,True
DUPLICATE_a40356377c0dc53d984c,perceptual,FITZPATRICK17K_C_997d8434ffab55de06dc1759f4525d57,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_997d8434ffab55de06dc1759f4525d57,,False,DERMNET_KAGGLE_84a6930e324bccd17c02,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_84a6930e324bccd17c02,,False,False,2,True,True,False,True
DUPLICATE_a0faebb40ffb4b606445,perceptual,FITZPATRICK17K_C_2fffc030779c4f39555af05bd6131e03,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_2fffc030779c4f39555af05bd6131e03,D004,True,DERMNET_KAGGLE_414a53988a798df3ea61,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_414a53988a798df3ea61,,False,False,0,True,True,False,True
DUPLICATE_5aa83bdcb6c9588b7f77,perceptual,FITZPATRICK17K_C_879ca861f06af3fd6d189b0efec7df10,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_879ca861f06af3fd6d189b0efec7df10,,False,DERMNET_KAGGLE_c88991fcc22872c30e6d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c88991fcc22872c30e6d,,False,False,0,True,True,False,True
DUPLICATE_025d6753317e25f8148e,perceptual,FITZPATRICK17K_C_a32b47cd58ad857a5c229aafaf0647ca,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a32b47cd58ad857a5c229aafaf0647ca,D014,True,DERMNET_KAGGLE_e9934ea8c88750dd0f8a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e9934ea8c88750dd0f8a,,False,False,2,True,True,False,True
DUPLICATE_025d6753317e25f8148e,perceptual,FITZPATRICK17K_C_a32b47cd58ad857a5c229aafaf0647ca,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a32b47cd58ad857a5c229aafaf0647ca,D014,True,DERMNET_KAGGLE_19c388502b0da35fbc1b,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_19c388502b0da35fbc1b,,False,False,2,True,True,False,True
DUPLICATE_025d6753317e25f8148e,perceptual,FITZPATRICK17K_C_a32b47cd58ad857a5c229aafaf0647ca,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a32b47cd58ad857a5c229aafaf0647ca,D014,True,DERMNET_KAGGLE_cdfed87768fdd92a5c61,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cdfed87768fdd92a5c61,,False,False,2,True,True,False,True
DUPLICATE_cb4b2420af51517b2012,perceptual,FITZPATRICK17K_C_dd6859679b5e3f829cec0ac367423a0c,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_dd6859679b5e3f829cec0ac367423a0c,,False,DERMNET_KAGGLE_05b502b3d66e4b372764,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_05b502b3d66e4b372764,,False,False,2,True,True,False,True
DUPLICATE_d3c0a266aa1215bd00bc,perceptual,FITZPATRICK17K_C_6d447cdf95c8f2bf9395831f31acc4fa,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_6d447cdf95c8f2bf9395831f31acc4fa,,False,DERMNET_KAGGLE_01ff5477470231489679,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_01ff5477470231489679,,False,False,0,True,True,False,True
DUPLICATE_0f8f0a8f3400f657493d,perceptual,FITZPATRICK17K_C_d56176c7169764e0a51ad9b1d3580a58,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_d56176c7169764e0a51ad9b1d3580a58,,False,DERMNET_KAGGLE_1075543c52d5538af8af,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1075543c52d5538af8af,,False,False,0,True,True,False,True
DUPLICATE_7db828aae3cc035442fe,perceptual,FITZPATRICK17K_C_c36abe2db70469f33b862a4c7757c2fe,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_c36abe2db70469f33b862a4c7757c2fe,D007,True,DERMNET_KAGGLE_39709d5865d8a84b0bfd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_39709d5865d8a84b0bfd,,False,False,0,True,True,False,True
DUPLICATE_20be2c9ab0d274264bd0,perceptual,FITZPATRICK17K_C_650c974d4bcd9c86a342bb85ac400ca6,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_650c974d4bcd9c86a342bb85ac400ca6,,False,DERMNET_KAGGLE_f648c0715017eb4143a4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_f648c0715017eb4143a4,,False,False,0,True,True,False,True
DUPLICATE_0ead7bdeb306b0f47071,perceptual,FITZPATRICK17K_C_15b3ea9dd1bbfcf698beb68ae5ac0e9a,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_15b3ea9dd1bbfcf698beb68ae5ac0e9a,D003,True,DERMNET_KAGGLE_c87908579f8993fd573c,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c87908579f8993fd573c,,False,False,0,True,True,False,True
DUPLICATE_b046709d33f151b37d29,perceptual,FITZPATRICK17K_C_7a8f05298d110f0a500a6dd534fc4782,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_7a8f05298d110f0a500a6dd534fc4782,,False,DERMNET_KAGGLE_7b89d80b6f70c80dd363,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_7b89d80b6f70c80dd363,,False,False,0,True,True,False,True
DUPLICATE_500b3596fd04694e2ab5,perceptual,FITZPATRICK17K_C_3cbcd62af11501d8810dc2c509401654,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_3cbcd62af11501d8810dc2c509401654,,False,DERMNET_KAGGLE_4443bec1a253b1ffa289,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4443bec1a253b1ffa289,,False,False,2,True,True,False,True
DUPLICATE_781dfe6a11326567a051,perceptual,FITZPATRICK17K_C_a7d96aa10f75ec5c93c09a6bfbbc7fd7,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a7d96aa10f75ec5c93c09a6bfbbc7fd7,D007,True,DERMNET_KAGGLE_4d52367fbaa452d42347,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_4d52367fbaa452d42347,,False,False,4,True,True,False,True
DUPLICATE_e9a8d86efa226403b205,perceptual,FITZPATRICK17K_C_429e7d0f79e45f669b5b0d979e13b9be,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_429e7d0f79e45f669b5b0d979e13b9be,,False,DERMNET_KAGGLE_743dcfef5d2c8419a615,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_743dcfef5d2c8419a615,,False,False,2,True,True,False,True
DUPLICATE_e9a8d86efa226403b205,perceptual,FITZPATRICK17K_C_429e7d0f79e45f669b5b0d979e13b9be,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_429e7d0f79e45f669b5b0d979e13b9be,,False,DERMNET_KAGGLE_8ab600e7faafaa9f6d15,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8ab600e7faafaa9f6d15,,False,False,4,True,True,False,True
DUPLICATE_2126a3822b1349cc5103,perceptual,FITZPATRICK17K_C_6d8103fe00a1d3d5eccdc9ca1c82bf63,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_6d8103fe00a1d3d5eccdc9ca1c82bf63,D007,True,DERMNET_KAGGLE_a1255ad9bcbe3dcd0ba1,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a1255ad9bcbe3dcd0ba1,,False,False,2,True,True,False,True
DUPLICATE_2126a3822b1349cc5103,perceptual,FITZPATRICK17K_C_6d8103fe00a1d3d5eccdc9ca1c82bf63,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_6d8103fe00a1d3d5eccdc9ca1c82bf63,D007,True,DERMNET_KAGGLE_5fea98a0fb12408073ed,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_5fea98a0fb12408073ed,,False,False,2,True,True,False,True
DUPLICATE_ebb18c1eb3b492cf41b8,perceptual,FITZPATRICK17K_C_c1ea1a8f9448f4007dab8c04e3b9b30d,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_c1ea1a8f9448f4007dab8c04e3b9b30d,,False,DERMNET_KAGGLE_a9e69307dac375bbc546,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a9e69307dac375bbc546,,False,False,0,True,True,False,True
DUPLICATE_fc78fa19cae5b880e335,perceptual,FITZPATRICK17K_C_557fb1dfbe622947780c7fe4b40314c8,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_557fb1dfbe622947780c7fe4b40314c8,,False,DERMNET_KAGGLE_a3f5783af344925217e4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a3f5783af344925217e4,,False,False,0,True,True,False,True
DUPLICATE_31e0e14d68cd1357c26a,perceptual,FITZPATRICK17K_C_c35abe6636d37fc0c2b66b221e3c450a,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_c35abe6636d37fc0c2b66b221e3c450a,,False,DERMNET_KAGGLE_1cf17a2dc6fb414897e8,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1cf17a2dc6fb414897e8,,False,False,2,True,True,False,True
DUPLICATE_5e14d55fb1a108c8b6f0,perceptual,FITZPATRICK17K_C_5c9857cd8fd50f8ccfc532d263f462f0,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_5c9857cd8fd50f8ccfc532d263f462f0,,False,DERMNET_KAGGLE_564fbc2e62def16ed24a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_564fbc2e62def16ed24a,,False,False,0,True,True,False,True
DUPLICATE_27b0bc3b623b5cd993b0,perceptual,FITZPATRICK17K_C_e750fc17a597bf4ecac3321dba9958af,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_e750fc17a597bf4ecac3321dba9958af,,False,DERMNET_KAGGLE_0a230879cdc1d8a14f6e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_0a230879cdc1d8a14f6e,,False,False,2,True,True,False,True
DUPLICATE_6bbe825ed635bd9ca611,perceptual,FITZPATRICK17K_C_74b87c161ecd268300f46d31937af4cd,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_74b87c161ecd268300f46d31937af4cd,,False,DERMNET_KAGGLE_a4abfa779d53a2de6fbd,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_a4abfa779d53a2de6fbd,,False,False,0,True,True,False,True
DUPLICATE_61be24583f40ecd1412d,perceptual,FITZPATRICK17K_C_30aaaa5edc3e5b0f4edab909e2d22034,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_30aaaa5edc3e5b0f4edab909e2d22034,,False,DERMNET_KAGGLE_9143d0ee28519449eb93,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9143d0ee28519449eb93,,False,False,0,True,True,False,True
DUPLICATE_365efc5a569b7c8cb641,perceptual,FITZPATRICK17K_C_a3ffb2611430aed38c00bc0fab30f013,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a3ffb2611430aed38c00bc0fab30f013,D003,True,DERMNET_KAGGLE_b4e1848b0179212706cc,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b4e1848b0179212706cc,,False,False,0,True,True,False,True
DUPLICATE_771b4644e02ff6654c29,perceptual,FITZPATRICK17K_C_4d41674b43ab053bbc566c640581fa4b,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_4d41674b43ab053bbc566c640581fa4b,,False,DERMNET_KAGGLE_b1b12d3500b2c2098b4f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b1b12d3500b2c2098b4f,,False,False,2,True,True,False,True
DUPLICATE_b8e6f68c548fbc93aa40,perceptual,FITZPATRICK17K_C_f9ac3e74348eb0246a72a00897726f2d,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_f9ac3e74348eb0246a72a00897726f2d,,False,DERMNET_KAGGLE_8fcc30b4a04a1e573c27,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_8fcc30b4a04a1e573c27,,False,False,0,True,True,False,True
DUPLICATE_cf584004922c1a07b81d,perceptual,FITZPATRICK17K_C_bf64fca0539d601da788adc9adf6a82b,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_bf64fca0539d601da788adc9adf6a82b,,False,DERMNET_KAGGLE_10d32a61aa6550f7a272,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_10d32a61aa6550f7a272,,False,False,2,True,True,False,True
DUPLICATE_3a75b78d68d2b4a76d59,perceptual,FITZPATRICK17K_C_0ffa0c3bb3130b4cf6c83a362cd29920,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_0ffa0c3bb3130b4cf6c83a362cd29920,,False,DERMNET_KAGGLE_586f21a62dd66084f3d0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_586f21a62dd66084f3d0,,False,False,2,True,True,False,True
DUPLICATE_3a75b78d68d2b4a76d59,perceptual,FITZPATRICK17K_C_0ffa0c3bb3130b4cf6c83a362cd29920,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_0ffa0c3bb3130b4cf6c83a362cd29920,,False,DERMNET_KAGGLE_9a5316b29a77b9a5fd53,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9a5316b29a77b9a5fd53,,False,False,2,True,True,False,True
DUPLICATE_e3c2be007b922312936b,perceptual,FITZPATRICK17K_C_38f5a1f21c8256dc3af93a54b62a8a41,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_38f5a1f21c8256dc3af93a54b62a8a41,D004,True,DERMNET_KAGGLE_052bc80916785a06effa,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_052bc80916785a06effa,,False,False,2,True,True,False,True
DUPLICATE_7a62506348b5c890c17e,perceptual,FITZPATRICK17K_C_b09233673fc585369e723ec841ed0acb,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_b09233673fc585369e723ec841ed0acb,D007,True,DERMNET_KAGGLE_6d686368405b3d94c1af,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6d686368405b3d94c1af,,False,False,0,True,True,False,True
DUPLICATE_7a62506348b5c890c17e,perceptual,FITZPATRICK17K_C_b09233673fc585369e723ec841ed0acb,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_b09233673fc585369e723ec841ed0acb,D007,True,DERMNET_KAGGLE_6209298af1f50c294157,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6209298af1f50c294157,,False,False,0,True,True,False,True
DUPLICATE_6a8ccb134bb0fcbb03dc,perceptual,FITZPATRICK17K_C_fb7ad216ce344af87448d3fecace55a9,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_fb7ad216ce344af87448d3fecace55a9,D003,True,DERMNET_KAGGLE_50af0b6179cdc5fff283,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_50af0b6179cdc5fff283,,False,False,0,True,True,False,True
DUPLICATE_9318341e0609100e2e92,perceptual,FITZPATRICK17K_C_d10076881c1f67e8bf8e3cb115c3095b,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_d10076881c1f67e8bf8e3cb115c3095b,,False,DERMNET_KAGGLE_429c01fbfea76b5a5284,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_429c01fbfea76b5a5284,,False,False,2,True,True,False,True
DUPLICATE_efce54eabd02aa62382e,perceptual,FITZPATRICK17K_C_b457eadc8347f85553b08f11569e77a3,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_b457eadc8347f85553b08f11569e77a3,D003,True,DERMNET_KAGGLE_58304e843002a5df7b8a,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_58304e843002a5df7b8a,,False,False,2,True,True,False,True
DUPLICATE_1eeb4d2ab9567163ffa1,perceptual,FITZPATRICK17K_C_f23d762492106d7cfb3fdb1a3b4c37a6,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_f23d762492106d7cfb3fdb1a3b4c37a6,D007,True,DERMNET_KAGGLE_cc45f74600ad387edaa0,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_cc45f74600ad387edaa0,,False,False,2,True,True,False,True
DUPLICATE_0a8141f6ffafafa4df53,perceptual,FITZPATRICK17K_C_b4d8bec23e7dd5dfde93e9632f317ea7,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_b4d8bec23e7dd5dfde93e9632f317ea7,D004,True,DERMNET_KAGGLE_b09cbca6073d4be3f9b6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_b09cbca6073d4be3f9b6,,False,False,2,True,True,False,True
