review_priority,priority_reason,review_status,duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,disease_id_a,sample_id_b,dataset_id_b,disease_id_b,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement
3,cross_dataset_overlap,pending,DUPLICATE_42bbc5096753d5f9e559,perceptual,FITZPATRICK17K_C_f114c236f85ad835bb2a56a83e33219f,fitzpatrick17k_c,D013,DERMNET_KAGGLE_6e2bd58f389b23679088,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_43ee0987e64c268e02b0,perceptual,FITZPATRICK17K_C_e796150407d9d42ad2d0254e2168c362,fitzpatrick17k_c,,DERMNET_KAGGLE_bef333e42b008adf0bb5,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_442fcc86924c27f8a465,perceptual,FITZPATRICK17K_C_4da2816b2d03be31163f0575c8ef920a,fitzpatrick17k_c,D014,DERMNET_KAGGLE_4d41e5f37e7766e7db01,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_442fcc86924c27f8a465,perceptual,FITZPATRICK17K_C_4da2816b2d03be31163f0575c8ef920a,fitzpatrick17k_c,D014,DERMNET_KAGGLE_a55f8383869e5c42861d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4431cb92cf16c6000f55,perceptual,FITZPATRICK17K_C_a41800186406d09ff17772f3589e2ae7,fitzpatrick17k_c,D007,DERMNET_KAGGLE_60ab8ac09ec471a9ad55,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_448978332b46d5fc7180,perceptual,FITZPATRICK17K_C_7c8690da42b44ac19ccf49ac30222b26,fitzpatrick17k_c,D013,DERMNET_KAGGLE_0e6fc68fd8ec6edbf373,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_468dcdb62ca69d62bf92,perceptual,FITZPATRICK17K_C_115df57e106f60faca25dcfe1df5493c,fitzpatrick17k_c,,DERMNET_KAGGLE_95a47215421dd2faacc8,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_468dcdb62ca69d62bf92,perceptual,FITZPATRICK17K_C_115df57e106f60faca25dcfe1df5493c,fitzpatrick17k_c,,DERMNET_KAGGLE_b358750ba26d8c17324d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4732124f73198c307cc2,perceptual,FITZPATRICK17K_C_c736bd3b26464c92ea7d5410636e9133,fitzpatrick17k_c,D009,DERMNET_KAGGLE_a53c40750cc30f9a006b,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_47fb0b5a977c8bd93a4e,perceptual,FITZPATRICK17K_C_713106db09569840f65e3d40238c5043,fitzpatrick17k_c,D003,DERMNET_KAGGLE_9bce2337543464dc2616,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_485e46ecbb7189cc4ce8,perceptual,FITZPATRICK17K_C_05f68d5d528a87ecfc86288b89b93167,fitzpatrick17k_c,D003,DERMNET_KAGGLE_c6b03f456da47ddb312c,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_48661fc8c246ff1e7f2f,perceptual,FITZPATRICK17K_C_8f4d2b39449d4118fd22b9a2fe2183bf,fitzpatrick17k_c,D003,DERMNET_KAGGLE_686a7986b0c7316a9d51,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4879469f50ba60bf747c,perceptual,FITZPATRICK17K_C_45ac75a23af3859cbffa500b64e97631,fitzpatrick17k_c,,DERMNET_KAGGLE_0c4fd44bd9c01b6a3e4f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4a36d219e33590fd7f7a,perceptual,FITZPATRICK17K_C_b2b71e51c59a09c17fe1ec31d4c709ab,fitzpatrick17k_c,,DERMNET_KAGGLE_df1fab50edc4ad0ce4e8,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4ad3d1601ca25f7a44c5,perceptual,FITZPATRICK17K_C_e3e180ecaeadef19fd487caab7655316,fitzpatrick17k_c,D004,DERMNET_KAGGLE_0fe2ac040c887ef7680a,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4bbe0426cfc22daa16f0,perceptual,FITZPATRICK17K_C_d35b6d9056c2dea3dd26d04ee9b0822c,fitzpatrick17k_c,,DERMNET_KAGGLE_ec7f8a6d990465368ea5,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4cf89f1d5eec3f601052,perceptual,FITZPATRICK17K_C_977d4b1989e14ca35e800a9d4df52997,fitzpatrick17k_c,D005,DERMNET_KAGGLE_bb8b78a0e544c7f7c09b,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4cf89f1d5eec3f601052,perceptual,FITZPATRICK17K_C_977d4b1989e14ca35e800a9d4df52997,fitzpatrick17k_c,D005,DERMNET_KAGGLE_f2ee7db80bc31109215c,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4e1495e91b8070d3f65e,perceptual,FITZPATRICK17K_C_27c92774a79bfbe80f34238be26427c3,fitzpatrick17k_c,,DERMNET_KAGGLE_81cb234369f1d5c31fb9,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4eb6d884b2276282793e,perceptual,FITZPATRICK17K_C_c65b8f69304d46d61d4dbf8e7021c3c8,fitzpatrick17k_c,D003,DERMNET_KAGGLE_8520d581d8bc5bb02989,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4f4b5840b26d4d420056,perceptual,FITZPATRICK17K_C_739c636d03d3257e003edc941272d68f,fitzpatrick17k_c,D007,DERMNET_KAGGLE_793a5c8ebcb7f00a95ec,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4f8e9277d344c5df8d69,perceptual,FITZPATRICK17K_C_2b35207e4b71de38d1f9278de58aded8,fitzpatrick17k_c,D003,DERMNET_KAGGLE_d535251fed6ab31ca807,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_4fc7fe39b3facaf9a5d1,perceptual,FITZPATRICK17K_C_370407628ca7bfa44b61cdda996efd37,fitzpatrick17k_c,,DERMNET_KAGGLE_5b6b1abe0bb481243d67,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_50c01c8933e9d4c980e6,perceptual,FITZPATRICK17K_C_97b6ccbea55126ff9d7a02c3764c818e,fitzpatrick17k_c,,DERMNET_KAGGLE_99dfd13107bcbac49795,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_52c1fdacd8efe09d913a,perceptual,FITZPATRICK17K_C_4adb2fa80fc1b77fdf523e07c395084f,fitzpatrick17k_c,D007,DERMNET_KAGGLE_f5326205be739ef3d6ab,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_530ccb9974b4e39dea5c,perceptual,FITZPATRICK17K_C_a889bc87c7e2d9dbea41cd90a1628c73,fitzpatrick17k_c,D003,DERMNET_KAGGLE_0905d4c4d4a8df4c9688,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_53362cf6a52832c541f9,perceptual,FITZPATRICK17K_C_cbce0a9f9ef16752dc6ac47637b0748f,fitzpatrick17k_c,,DERMNET_KAGGLE_0dfceba8b13f3bbdd505,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_53b7e80393b1b62c164e,perceptual,FITZPATRICK17K_C_5efd858d93b9671fedbc8c8f13849e2a,fitzpatrick17k_c,D009,DERMNET_KAGGLE_c412126bd4bf0208840d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_554574eb6f3ba5c2f18f,perceptual,FITZPATRICK17K_C_ac666c18f03389df4794114bbfdbd751,fitzpatrick17k_c,D014,DERMNET_KAGGLE_2985331bdec9d12f6776,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_554574eb6f3ba5c2f18f,perceptual,FITZPATRICK17K_C_ac666c18f03389df4794114bbfdbd751,fitzpatrick17k_c,D014,DERMNET_KAGGLE_d979e0f5b05d604923d1,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_559fbf054eef4c82c900,perceptual,FITZPATRICK17K_C_96e48e1f752c316fb4a3940efb34960b,fitzpatrick17k_c,D003,DERMNET_KAGGLE_a64cf0bf337911f74335,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_559fbf054eef4c82c900,perceptual,FITZPATRICK17K_C_96e48e1f752c316fb4a3940efb34960b,fitzpatrick17k_c,D003,DERMNET_KAGGLE_eff088ab781b2306f28f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_57840a46adf55a350e6d,perceptual,FITZPATRICK17K_C_6e8e9409b9996913fdaffe8676b0275a,fitzpatrick17k_c,D022,DERMNET_KAGGLE_856d42af6f7468c1791f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_578c1ebe3cbbc53ea462,perceptual,FITZPATRICK17K_C_b5037560023c227107f860cf6472d244,fitzpatrick17k_c,,DERMNET_KAGGLE_8cc6b2a700f7601a2ab2,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_587e8a75607707f5e6ab,perceptual,FITZPATRICK17K_C_b26064c02eae1fac1547c843c9e48624,fitzpatrick17k_c,,DERMNET_KAGGLE_bda31f93c9ab337fb7b5,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_58a2408ab548d5b953c0,perceptual,FITZPATRICK17K_C_9ed9d719c89699b8d51635b187bfbe8b,fitzpatrick17k_c,D011,DERMNET_KAGGLE_a73ce5b80470a2e7fef7,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_590343a57647e5fbd2e2,perceptual,FITZPATRICK17K_C_2ab5d5658a7646cc4345d5b3f9014090,fitzpatrick17k_c,D009,DERMNET_KAGGLE_2032d787a3fe488b3f8f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_590343a57647e5fbd2e2,perceptual,FITZPATRICK17K_C_2ab5d5658a7646cc4345d5b3f9014090,fitzpatrick17k_c,D009,DERMNET_KAGGLE_6f38204e18007c880b93,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_593579b979e7679ea8db,perceptual,FITZPATRICK17K_C_c58acd350bf3511411cf6c28fcfa134d,fitzpatrick17k_c,D014,DERMNET_KAGGLE_6f5ae6e1df510df1fa4e,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5aa83bdcb6c9588b7f77,perceptual,FITZPATRICK17K_C_879ca861f06af3fd6d189b0efec7df10,fitzpatrick17k_c,,DERMNET_KAGGLE_c88991fcc22872c30e6d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5d1823d94135c6f47e7d,perceptual,FITZPATRICK17K_C_3fff68b71a70d6ed78955330625062dc,fitzpatrick17k_c,,DERMNET_KAGGLE_10048576fbfb46d08f83,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5d1823d94135c6f47e7d,perceptual,FITZPATRICK17K_C_3fff68b71a70d6ed78955330625062dc,fitzpatrick17k_c,,DERMNET_KAGGLE_3b061ef406429a1d798f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5d654cd901d59e492225,perceptual,FITZPATRICK17K_C_42902c0f37237ca2475639db649d374a,fitzpatrick17k_c,,DERMNET_KAGGLE_fa80ac273293b24f4ef3,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5e14d55fb1a108c8b6f0,perceptual,FITZPATRICK17K_C_5c9857cd8fd50f8ccfc532d263f462f0,fitzpatrick17k_c,,DERMNET_KAGGLE_564fbc2e62def16ed24a,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_5efd9f2ebbd9a076a4e3,perceptual,FITZPATRICK17K_C_57e6b7c7279cc0006c1579a7914b6400,fitzpatrick17k_c,D005,DERMNET_KAGGLE_bea6020c2609151f1598,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_60329c4f678b9c3d11d6,perceptual,FITZPATRICK17K_C_e6dae638abf0c03113a73dd43bf23c66,fitzpatrick17k_c,,DERMNET_KAGGLE_cc3ae0f06397e6c7370f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_60a07eb9a2ff9d22863e,perceptual,FITZPATRICK17K_C_ad162d2262448b234671debf12ccde75,fitzpatrick17k_c,D009,DERMNET_KAGGLE_6dddb909bf54f0053318,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_60dfdbede0de58d0753f,perceptual,FITZPATRICK17K_C_2e8d80b36e871b1ff2b0b9ef8c8532f8,fitzpatrick17k_c,D014,DERMNET_KAGGLE_73610148f3e65398e1f9,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_61be24583f40ecd1412d,perceptual,FITZPATRICK17K_C_30aaaa5edc3e5b0f4edab909e2d22034,fitzpatrick17k_c,,DERMNET_KAGGLE_9143d0ee28519449eb93,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_61e2504c0ce0aa9f9a25,perceptual,FITZPATRICK17K_C_7d174d796a95519616f9efd9db03c4c4,fitzpatrick17k_c,,DERMNET_KAGGLE_f497a4062428b5f791ce,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_627e6349b2034b8ddea3,perceptual,FITZPATRICK17K_C_42bca08777c0a452baa78fe58eb9045b,fitzpatrick17k_c,,DERMNET_KAGGLE_fa73a53ca199e765fa47,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_64c74cae98e38824e007,perceptual,FITZPATRICK17K_C_ff08d6bc34e89c31d25f5d595672e5af,fitzpatrick17k_c,,DERMNET_KAGGLE_9fcb6f3dc5cd69e435f4,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_64d2856ca7a64587f7df,perceptual,FITZPATRICK17K_C_2ed97fd85d7c7f94523d60fa1e3c3dfc,fitzpatrick17k_c,,DERMNET_KAGGLE_842d1cd5aeeb174aff3d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_650823b6cd00b3ccf87c,perceptual,FITZPATRICK17K_C_826ef5bf00af9a6e0c1c9fbb00a0409b,fitzpatrick17k_c,,DERMNET_KAGGLE_b5563a91255bb4821e4f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_65b98d140efd48f0c479,perceptual,FITZPATRICK17K_C_b3d3a0893e044e634020e58ee42df4d2,fitzpatrick17k_c,,DERMNET_KAGGLE_8f2be70b70c308c4c228,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_65ce104c846636bfc413,perceptual,FITZPATRICK17K_C_b5bcb06aefd80d36098e7155d0af642b,fitzpatrick17k_c,D003,DERMNET_KAGGLE_af7b4e53bb386a8b9ad1,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_662e01c3a80c5e62dacd,perceptual,FITZPATRICK17K_C_4a42c72a20a24c80ee1d43aca4a1e498,fitzpatrick17k_c,D004,DERMNET_KAGGLE_33261f8895085b38ff7e,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_66c68ae430667fbd08d3,perceptual,FITZPATRICK17K_C_fbfb1355cef226386c9294e96dededda,fitzpatrick17k_c,,DERMNET_KAGGLE_dca46afb2f773fb120fd,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_672018c7cd1cdd5245b6,perceptual,FITZPATRICK17K_C_a4fbf75b5f55d41fccfab653a7a1a5cf,fitzpatrick17k_c,D003,DERMNET_KAGGLE_3be244b8667a51238b75,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_67a5bdc2ed0951d0587c,perceptual,FITZPATRICK17K_C_2a08ec23593281a7c993eb7fb30ea30a,fitzpatrick17k_c,,DERMNET_KAGGLE_598c3f76a30b4128a8c9,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_67bccf9760e80770f169,perceptual,FITZPATRICK17K_C_7d9a72c821ae5732d986acef77eef167,fitzpatrick17k_c,,DERMNET_KAGGLE_ebc299e4fe394d8cafa7,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_68ccf8e6091f2616ae1a,perceptual,FITZPATRICK17K_C_75c3e10a201c1049eeb0ce06401e5e24,fitzpatrick17k_c,,DERMNET_KAGGLE_071f0bf54c3b3b922836,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_693344824752db519931,perceptual,FITZPATRICK17K_C_8d5c1dbdd1419749b5f04f886045ec68,fitzpatrick17k_c,D023,DERMNET_KAGGLE_e72e6e68bf35a70bda9f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_695b0a3ab7333a4ad3c8,perceptual,FITZPATRICK17K_C_572a802d11a61721053e7dee8911cfa6,fitzpatrick17k_c,,DERMNET_KAGGLE_2f17a236639f17a3ad01,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6a8ccb134bb0fcbb03dc,perceptual,FITZPATRICK17K_C_fb7ad216ce344af87448d3fecace55a9,fitzpatrick17k_c,D003,DERMNET_KAGGLE_50af0b6179cdc5fff283,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6a8dc3a73913b0dd26d7,perceptual,FITZPATRICK17K_C_80ce74b194cdbef3f44ffff179c1f912,fitzpatrick17k_c,D007,DERMNET_KAGGLE_bf2fbc45d89ebf72626d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6ac9d7efa859d0a5db5f,perceptual,FITZPATRICK17K_C_d2fbbe36c99411ee640cba6b2aea7c1f,fitzpatrick17k_c,,DERMNET_KAGGLE_458110d003deb75f5e20,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6bbe825ed635bd9ca611,perceptual,FITZPATRICK17K_C_74b87c161ecd268300f46d31937af4cd,fitzpatrick17k_c,,DERMNET_KAGGLE_a4abfa779d53a2de6fbd,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6cc0ae40c0c30378ce70,perceptual,FITZPATRICK17K_C_0b8b83ce62370ea4931579b9c2997b87,fitzpatrick17k_c,D003,DERMNET_KAGGLE_2d36f6376ca0aa55ac7c,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6e7c336c3b3389eb17af,perceptual,FITZPATRICK17K_C_38a9751170449533b0983421e03e5afe,fitzpatrick17k_c,,DERMNET_KAGGLE_976d9d5edda8f37b085a,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_6f0290dea712d2e92c13,perceptual,FITZPATRICK17K_C_7c104acf12d2f5115132746b3105c573,fitzpatrick17k_c,,DERMNET_KAGGLE_1dc8861d3de1bc7c1070,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_704dd52e2742742b7e09,perceptual,FITZPATRICK17K_C_aa818113e5f01c422c246e39ded0efe4,fitzpatrick17k_c,D005,DERMNET_KAGGLE_28bca6cbac9fc69a209d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_704dd52e2742742b7e09,perceptual,FITZPATRICK17K_C_aa818113e5f01c422c246e39ded0efe4,fitzpatrick17k_c,D005,DERMNET_KAGGLE_7f875122529a6f5b969b,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_706f465ba00b748399f6,perceptual,FITZPATRICK17K_C_2c55aced8f60c22dcb4603618dd248f7,fitzpatrick17k_c,D017,DERMNET_KAGGLE_e0b97f3e9d5984b942e2,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_711486a4d5177f5e8042,perceptual,FITZPATRICK17K_C_b154af88c60c3870f5f5a6454e15a3ce,fitzpatrick17k_c,D014,DERMNET_KAGGLE_c1831b3496e9453abc4d,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_711486a4d5177f5e8042,perceptual,FITZPATRICK17K_C_b154af88c60c3870f5f5a6454e15a3ce,fitzpatrick17k_c,D014,DERMNET_KAGGLE_c63e896970f81f0368ad,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7291ce752c94ef9154f2,perceptual,FITZPATRICK17K_C_e22fa7d3d665b0aae167876a5df06fdf,fitzpatrick17k_c,D005,DERMNET_KAGGLE_2fd6b940ff9c7df11c04,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_73ced6edcf18bf44dca5,perceptual,FITZPATRICK17K_C_493da89ea692851965d4896c199b9b12,fitzpatrick17k_c,,DERMNET_KAGGLE_b7acaa9bb39a33712a8f,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_747b07f497d007cffac0,perceptual,FITZPATRICK17K_C_18848f2fd60a8534d91b20b6da849c53,fitzpatrick17k_c,D007,DERMNET_KAGGLE_91bcd18965142b0db657,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_75972dfab9c60588bbdc,perceptual,FITZPATRICK17K_C_1a56026b354a9c7c4ca73ca7ba40774f,fitzpatrick17k_c,,DERMNET_KAGGLE_9d47b1e918439cded364,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_75fa71bfbabc13189610,perceptual,FITZPATRICK17K_C_ab6fc36069c77764cbadd6a5a4fe3281,fitzpatrick17k_c,,DERMNET_KAGGLE_79917d14c1cec59618d2,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_75fa71bfbabc13189610,perceptual,FITZPATRICK17K_C_ab6fc36069c77764cbadd6a5a4fe3281,fitzpatrick17k_c,,DERMNET_KAGGLE_f13b973d91bf56c6a5a9,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_75fd1a3f3c313dc61bbb,perceptual,FITZPATRICK17K_C_9b3edb045b76539b8920cf4b558a9bb0,fitzpatrick17k_c,,DERMNET_KAGGLE_470ae4f58d27ab6e69c7,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_762ad48601626b34f8df,perceptual,FITZPATRICK17K_C_c3edd44cc63b6107bce382950df0d965,fitzpatrick17k_c,D009,DERMNET_KAGGLE_24c2d6cb6954997f68bc,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_76915ec003ba95be0723,perceptual,FITZPATRICK17K_C_161b47d35bcc8a3a6e5f57a88f2a233c,fitzpatrick17k_c,D011,DERMNET_KAGGLE_94a73aa58b894ad24dd0,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_76e3c356eb40ad1d65fb,perceptual,FITZPATRICK17K_C_101fb0b2fc67b2abc246c005e22bf9fc,fitzpatrick17k_c,,DERMNET_KAGGLE_b447f8d7ddba5b52303e,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_771298c14e477e582e43,perceptual,FITZPATRICK17K_C_9d2baec802586776659837f2ec7c8116,fitzpatrick17k_c,D007,DERMNET_KAGGLE_8dbeba0350ccc59f0244,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_775aa088c69eedca890e,perceptual,FITZPATRICK17K_C_883ce60f97a502c9d1391124f3c05e3a,fitzpatrick17k_c,,DERMNET_KAGGLE_ceb0a5b9e9fd8072de88,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_775e76e66924ed442bb5,perceptual,FITZPATRICK17K_C_c81d71732ca04ceeb95dfe94a3d51a8f,fitzpatrick17k_c,,DERMNET_KAGGLE_ea98b23c21c2abd10605,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_78c00539622524f7a6e2,perceptual,FITZPATRICK17K_C_3efec50e47216c1cab381dda1ffb5f60,fitzpatrick17k_c,,DERMNET_KAGGLE_01ef07d4fd6b9df02704,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7a45b0fd1912a17df907,perceptual,FITZPATRICK17K_C_64d888953ef6550985def849f5488aa3,fitzpatrick17k_c,D014,DERMNET_KAGGLE_9cdc27e4a95ebfd564dc,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7a62506348b5c890c17e,perceptual,FITZPATRICK17K_C_b09233673fc585369e723ec841ed0acb,fitzpatrick17k_c,D007,DERMNET_KAGGLE_6209298af1f50c294157,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7a62506348b5c890c17e,perceptual,FITZPATRICK17K_C_b09233673fc585369e723ec841ed0acb,fitzpatrick17k_c,D007,DERMNET_KAGGLE_6d686368405b3d94c1af,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7b04484b27d5bca5dfa0,perceptual,FITZPATRICK17K_C_9f2db59667d6a3b4196db23d691d67b7,fitzpatrick17k_c,,DERMNET_KAGGLE_30a0b182bd2865278a89,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7bcc1961582711f71ec9,perceptual,FITZPATRICK17K_C_1e6506ff6a31d4763e689edd96d2cc5b,fitzpatrick17k_c,,DERMNET_KAGGLE_a0bebdc0ea1bd9a231ce,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d9307e1c230c03b92a2,perceptual,FITZPATRICK17K_C_ecadfe94dd45dad4474e60a4cb0f91a3,fitzpatrick17k_c,,DERMNET_KAGGLE_2a3e5c8fa72c5f9278d3,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d9307e1c230c03b92a2,perceptual,FITZPATRICK17K_C_ecadfe94dd45dad4474e60a4cb0f91a3,fitzpatrick17k_c,,DERMNET_KAGGLE_4eb72c390356ec2a1253,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7db828aae3cc035442fe,perceptual,FITZPATRICK17K_C_c36abe2db70469f33b862a4c7757c2fe,fitzpatrick17k_c,D007,DERMNET_KAGGLE_39709d5865d8a84b0bfd,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7e941176624eee7e2d06,perceptual,FITZPATRICK17K_C_b497135557b96c857987ca3563cb1e25,fitzpatrick17k_c,,DERMNET_KAGGLE_a66e1ba49bc15344308a,dermnet_kaggle,,0,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7f2c1f1457df624ffe5e,perceptual,FITZPATRICK17K_C_68116573ff9163c3329ea81fc5c4f727,fitzpatrick17k_c,,DERMNET_KAGGLE_f1fc30ae9661a63407ad,dermnet_kaggle,,0,True,True,False
